AÑO,CATEGORIAS,ANALISIS,CANALES DE VENTA,CANTIDAD 
2013,Miel,Valor (miles de euros),Mercadillos,2699.307001
2013,Carne,Valor (miles de euros),Mercadillos,39956.857309
2013,Pescados y mariscos,Valor (miles de euros),Mercadillos,34353.943406
2013,Leche líquida,Valor (miles de euros),Mercadillos,76.792472
2013,Otras leches,Valor (miles de euros),Mercadillos,24.527697
2013,Derivados lacteos,Valor (miles de euros),Mercadillos,13304.057816
2013,Pan,Valor (miles de euros),Mercadillos,5527.2295779999995
2013,"Bolleria, pastelería, galletas y cereales",Valor (miles de euros),Mercadillos,8457.726327
2013,Productos navideños,Valor (miles de euros),Mercadillos,2396.65078
2013,Chocolates,Valor (miles de euros),Mercadillos,819.8391910000001
2013,Arroz,Valor (miles de euros),Mercadillos,78.085277
2013,Pastas,Valor (miles de euros),Mercadillos,102.55317099999999
2013,Azucar,Valor (miles de euros),Mercadillos,50.967368
2013,Edulcorante,Valor (miles de euros),Mercadillos,88.72988000000001
2013,Legumbres,Valor (miles de euros),Mercadillos,5197.5086519999995
2013,Aceites,Valor (miles de euros),Mercadillos,654.084463
2013,Margarinas,Valor (miles de euros),Mercadillos,3.866775
2013,Aceitunas,Valor (miles de euros),Mercadillos,10529.758348
2013,Bebidas derivadas del vino,Valor (miles de euros),Mercadillos,0.0
2013,Vinos,Valor (miles de euros),Mercadillos,0.0
2013,Cervezas,Valor (miles de euros),Mercadillos,43.594224000000004
2013,Sidras,Valor (miles de euros),Mercadillos,0.0
2013,Bebidas espirituosas,Valor (miles de euros),Mercadillos,0.0
2013,Vinagres,Valor (miles de euros),Mercadillos,42.30945
2013,Patatas,Valor (miles de euros),Mercadillos,35342.959717000005
2013,Hortalizas frescas,Valor (miles de euros),Mercadillos,212562.51243
2013,Frutas frescas,Valor (miles de euros),Mercadillos,321741.49656900007
2013,Frutos secos,Valor (miles de euros),Mercadillos,25727.419524999998
2013,Frutas y hortalizas transformadas,Valor (miles de euros),Mercadillos,906.62595
2013,Platos preparados,Valor (miles de euros),Mercadillos,2817.4085870000004
2013,Cafes e infusiones,Valor (miles de euros),Mercadillos,495.707433
2013,Caldos,Valor (miles de euros),Mercadillos,4.3067839999999995
2013,Salsas,Valor (miles de euros),Mercadillos,25.136353000000003
2013,Aguas envasadas,Valor (miles de euros),Mercadillos,34.563755
2013,Gaseosas y bebidas refrescantes,Valor (miles de euros),Mercadillos,239.98885399999995
2013,Masas,Valor (miles de euros),Mercadillos,7.924576
2013,Harinas y semolas,Valor (miles de euros),Mercadillos,104.76295
2013,Encurtidos,Valor (miles de euros),Mercadillos,3004.5434800000003
2013,Especias,Valor (miles de euros),Mercadillos,926.612093
2013,Sal,Valor (miles de euros),Mercadillos,5.919525
2013,Otros productos en peso,Valor (miles de euros),Mercadillos,572.4822280000001
2013,Otros productos en volumen,Valor (miles de euros),Mercadillos,114.424811
2013,Huevos,Volumen (miles de kg o litros),Mercadillos,4718.884611
2013,Miel,Volumen (miles de kg o litros),Mercadillos,465.2406820000001
2013,Carne,Volumen (miles de kg o litros),Mercadillos,4996.098367
2013,Pescados y mariscos,Volumen (miles de kg o litros),Mercadillos,4220.5926070000005
2013,Leche líquida,Volumen (miles de kg o litros),Mercadillos,95.33267499999998
2013,Otras leches,Volumen (miles de kg o litros),Mercadillos,5.249048
2013,Derivados lacteos,Volumen (miles de kg o litros),Mercadillos,1434.507941
2013,Pan,Volumen (miles de kg o litros),Mercadillos,2638.816911
2013,"Bolleria, pastelería, galletas y cereales",Volumen (miles de kg o litros),Mercadillos,1255.889723
2013,Productos navideños,Volumen (miles de kg o litros),Mercadillos,265.373288
2013,Chocolates,Volumen (miles de kg o litros),Mercadillos,93.05098
2013,Arroz,Volumen (miles de kg o litros),Mercadillos,57.507067
2013,Pastas,Volumen (miles de kg o litros),Mercadillos,62.087634
2013,Azucar,Volumen (miles de kg o litros),Mercadillos,32.574867
2013,Edulcorante,Volumen (miles de kg o litros),Mercadillos,23.455283
2013,Legumbres,Volumen (miles de kg o litros),Mercadillos,1960.6266739999999
2013,Aceites,Volumen (miles de kg o litros),Mercadillos,244.583944
2013,Margarinas,Volumen (miles de kg o litros),Mercadillos,0.7094729999999999
2013,Aceitunas,Volumen (miles de kg o litros),Mercadillos,2243.014442
2013,Bebidas derivadas del vino,Volumen (miles de kg o litros),Mercadillos,0.0
2013,Vinos,Volumen (miles de kg o litros),Mercadillos,0.0
2013,Cervezas,Volumen (miles de kg o litros),Mercadillos,28.779289
2013,Sidras,Volumen (miles de kg o litros),Mercadillos,0.0
2013,Bebidas espirituosas,Volumen (miles de kg o litros),Mercadillos,0.0
2013,Vinagres,Volumen (miles de kg o litros),Mercadillos,13.042309999999999
2013,Patatas,Volumen (miles de kg o litros),Mercadillos,50965.642739
2013,Hortalizas frescas,Volumen (miles de kg o litros),Mercadillos,162303.61073000001
2013,Frutas frescas,Volumen (miles de kg o litros),Mercadillos,280238.246482
2013,Frutos secos,Volumen (miles de kg o litros),Mercadillos,4412.38902
2013,Frutas y hortalizas transformadas,Volumen (miles de kg o litros),Mercadillos,216.930763
2013,Platos preparados,Volumen (miles de kg o litros),Mercadillos,433.37004299999995
2013,Cafes e infusiones,Volumen (miles de kg o litros),Mercadillos,30.261484999999993
2013,Caldos,Volumen (miles de kg o litros),Mercadillos,0.261682
2013,Salsas,Volumen (miles de kg o litros),Mercadillos,5.1530949999999995
2013,Aguas envasadas,Volumen (miles de kg o litros),Mercadillos,160.505796
2013,Gaseosas y bebidas refrescantes,Volumen (miles de kg o litros),Mercadillos,433.39698999999996
2013,Masas,Volumen (miles de kg o litros),Mercadillos,2.001944
2013,Harinas y semolas,Volumen (miles de kg o litros),Mercadillos,94.437111
2013,Encurtidos,Volumen (miles de kg o litros),Mercadillos,574.19762
2013,Especias,Volumen (miles de kg o litros),Mercadillos,76.6981804
2013,Sal,Volumen (miles de kg o litros),Mercadillos,6.59576
2013,Otros productos en peso,Volumen (miles de kg o litros),Mercadillos,92.360198
2013,Otros productos en volumen,Volumen (miles de kg o litros),Mercadillos,27.422652
2014,Huevos,Valor (miles de euros),Mercadillos,8942.277053
2014,Miel,Valor (miles de euros),Mercadillos,2976.5195639999997
2014,Carne,Valor (miles de euros),Mercadillos,35139.657316000004
2014,Pescados y mariscos,Valor (miles de euros),Mercadillos,29517.737889
2014,Leche líquida,Valor (miles de euros),Mercadillos,30.89807
2014,Otras leches,Valor (miles de euros),Mercadillos,0.0
2014,Derivados lacteos,Valor (miles de euros),Mercadillos,12363.546486
2014,Pan,Valor (miles de euros),Mercadillos,4257.875747
2014,"Bolleria, pastelería, galletas y cereales",Valor (miles de euros),Mercadillos,7146.113116
2014,Productos navideños,Valor (miles de euros),Mercadillos,1503.5480360000001
2014,Chocolates,Valor (miles de euros),Mercadillos,675.7611840000001
2014,Arroz,Valor (miles de euros),Mercadillos,32.095603
2014,Pastas,Valor (miles de euros),Mercadillos,108.63663700000001
2014,Azucar,Valor (miles de euros),Mercadillos,2.183724
2014,Edulcorante,Valor (miles de euros),Mercadillos,31.152400000000004
2014,Legumbres,Valor (miles de euros),Mercadillos,3413.862438
2014,Aceites,Valor (miles de euros),Mercadillos,1288.5222760000001
2014,Margarinas,Valor (miles de euros),Mercadillos,0.0
2014,Aceitunas,Valor (miles de euros),Mercadillos,8816.440111
2014,Bebidas derivadas del vino,Valor (miles de euros),Mercadillos,0.0
2014,Vinos,Valor (miles de euros),Mercadillos,0.0
2014,Cervezas,Valor (miles de euros),Mercadillos,8.508925
2014,Sidras,Valor (miles de euros),Mercadillos,0.0
2014,Bebidas espirituosas,Valor (miles de euros),Mercadillos,0.0
2014,Vinagres,Valor (miles de euros),Mercadillos,3.6610129999999996
2014,Patatas,Valor (miles de euros),Mercadillos,23318.826602999998
2014,Hortalizas frescas,Valor (miles de euros),Mercadillos,182002.92491000003
2014,Frutas frescas,Valor (miles de euros),Mercadillos,275803.69204600004
2014,Frutos secos,Valor (miles de euros),Mercadillos,25436.047376
2014,Frutas y hortalizas transformadas,Valor (miles de euros),Mercadillos,1561.745424
2014,Platos preparados,Valor (miles de euros),Mercadillos,2548.3806479999994
2014,Cafes e infusiones,Valor (miles de euros),Mercadillos,505.27256400000005
2014,Caldos,Valor (miles de euros),Mercadillos,0.0
2014,Salsas,Valor (miles de euros),Mercadillos,25.46483
2014,Aguas envasadas,Valor (miles de euros),Mercadillos,74.67463899999998
2014,Gaseosas y bebidas refrescantes,Valor (miles de euros),Mercadillos,137.788727
2014,Masas,Valor (miles de euros),Mercadillos,0.0
2014,Harinas y semolas,Valor (miles de euros),Mercadillos,144.423081
2014,Encurtidos,Valor (miles de euros),Mercadillos,3645.1975
2014,Especias,Valor (miles de euros),Mercadillos,1132.66508
2014,Sal,Valor (miles de euros),Mercadillos,0.0
2014,Otros productos en peso,Valor (miles de euros),Mercadillos,806.9582
2014,Otros productos en volumen,Valor (miles de euros),Mercadillos,0.0
2014,Huevos,Volumen (miles de kg o litros),Mercadillos,4124.308806
2014,Miel,Volumen (miles de kg o litros),Mercadillos,480.854089
2014,Carne,Volumen (miles de kg o litros),Mercadillos,4914.452302
2014,Pescados y mariscos,Volumen (miles de kg o litros),Mercadillos,3471.1273539999997
2014,Leche líquida,Volumen (miles de kg o litros),Mercadillos,33.862873
2014,Otras leches,Volumen (miles de kg o litros),Mercadillos,0.0
2014,Derivados lacteos,Volumen (miles de kg o litros),Mercadillos,1288.1403109999999
2014,Pan,Volumen (miles de kg o litros),Mercadillos,2069.9763249999996
2014,"Bolleria, pastelería, galletas y cereales",Volumen (miles de kg o litros),Mercadillos,1092.934266
2014,Productos navideños,Volumen (miles de kg o litros),Mercadillos,208.196469
2014,Chocolates,Volumen (miles de kg o litros),Mercadillos,73.67673699999999
2014,Arroz,Volumen (miles de kg o litros),Mercadillos,22.729118
2014,Pastas,Volumen (miles de kg o litros),Mercadillos,53.329061
2014,Azucar,Volumen (miles de kg o litros),Mercadillos,2.764795
2014,Edulcorante,Volumen (miles de kg o litros),Mercadillos,15.087294
2014,Legumbres,Volumen (miles de kg o litros),Mercadillos,1232.4705040000001
2014,Aceites,Volumen (miles de kg o litros),Mercadillos,481.93401000000006
2014,Margarinas,Volumen (miles de kg o litros),Mercadillos,0.0
2014,Aceitunas,Volumen (miles de kg o litros),Mercadillos,1923.2711390000002
2014,Bebidas derivadas del vino,Volumen (miles de kg o litros),Mercadillos,0.0
2014,Vinos,Volumen (miles de kg o litros),Mercadillos,0.0
2014,Cervezas,Volumen (miles de kg o litros),Mercadillos,11.48782
2014,Sidras,Volumen (miles de kg o litros),Mercadillos,0.0
2014,Bebidas espirituosas,Volumen (miles de kg o litros),Mercadillos,0.0
2014,Vinagres,Volumen (miles de kg o litros),Mercadillos,5.630752
2014,Patatas,Volumen (miles de kg o litros),Mercadillos,42248.778669
2014,Hortalizas frescas,Volumen (miles de kg o litros),Mercadillos,144144.348121
2014,Frutas frescas,Volumen (miles de kg o litros),Mercadillos,258947.73638500003
2014,Frutos secos,Volumen (miles de kg o litros),Mercadillos,4162.140899
2014,Frutas y hortalizas transformadas,Volumen (miles de kg o litros),Mercadillos,327.403107
2014,Platos preparados,Volumen (miles de kg o litros),Mercadillos,413.93904900000007
2014,Cafes e infusiones,Volumen (miles de kg o litros),Mercadillos,35.796134
2014,Caldos,Volumen (miles de kg o litros),Mercadillos,0.0
2014,Salsas,Volumen (miles de kg o litros),Mercadillos,5.524644
2014,Aguas envasadas,Volumen (miles de kg o litros),Mercadillos,596.359612
2014,Gaseosas y bebidas refrescantes,Volumen (miles de kg o litros),Mercadillos,416.170875
2014,Masas,Volumen (miles de kg o litros),Mercadillos,0.0
2014,Harinas y semolas,Volumen (miles de kg o litros),Mercadillos,103.11198999999999
2014,Encurtidos,Volumen (miles de kg o litros),Mercadillos,639.52836
2014,Especias,Volumen (miles de kg o litros),Mercadillos,69.90313459999999
2014,Sal,Volumen (miles de kg o litros),Mercadillos,0.0
2014,Otros productos en peso,Volumen (miles de kg o litros),Mercadillos,105.36243499999999
2014,Otros productos en volumen,Volumen (miles de kg o litros),Mercadillos,0.0
2015,Huevos,Valor (miles de euros),Mercadillos,8689.66105
2015,Miel,Valor (miles de euros),Mercadillos,4155.045661
2015,Carne,Valor (miles de euros),Mercadillos,30819.14669
2015,Pescados y mariscos,Valor (miles de euros),Mercadillos,25862.942328999998
2015,Leche líquida,Valor (miles de euros),Mercadillos,294.12095999999997
2015,Otras leches,Valor (miles de euros),Mercadillos,0.0
2015,Derivados lacteos,Valor (miles de euros),Mercadillos,10251.42459
2015,Pan,Valor (miles de euros),Mercadillos,5645.486804
2015,"Bolleria, pastelería, galletas y cereales",Valor (miles de euros),Mercadillos,6638.676483000001
2015,Productos navideños,Valor (miles de euros),Mercadillos,1742.9058499999999
2015,Chocolates,Valor (miles de euros),Mercadillos,329.881666
2015,Arroz,Valor (miles de euros),Mercadillos,10.45567
2015,Pastas,Valor (miles de euros),Mercadillos,153.35625700000003
2015,Azucar,Valor (miles de euros),Mercadillos,45.64647
2015,Edulcorante,Valor (miles de euros),Mercadillos,34.70893
2015,Legumbres,Valor (miles de euros),Mercadillos,3918.5702830000005
2015,Aceites,Valor (miles de euros),Mercadillos,956.3129100000001
2015,Margarinas,Valor (miles de euros),Mercadillos,7.4555039999999995
2015,Aceitunas,Valor (miles de euros),Mercadillos,7615.532003000001
2015,Bebidas derivadas del vino,Valor (miles de euros),Mercadillos,56.326698
2015,Vinos,Valor (miles de euros),Mercadillos,874.821778
2015,Cervezas,Valor (miles de euros),Mercadillos,19.126243
2015,Sidras,Valor (miles de euros),Mercadillos,14.00373
2015,Bebidas espirituosas,Valor (miles de euros),Mercadillos,8.68389
2015,Vinagres,Valor (miles de euros),Mercadillos,19.918042
2015,Patatas,Valor (miles de euros),Mercadillos,20151.636788000003
2015,Hortalizas frescas,Valor (miles de euros),Mercadillos,190120.02095999997
2015,Frutas frescas,Valor (miles de euros),Mercadillos,286576.2946779999
2015,Frutos secos,Valor (miles de euros),Mercadillos,26986.084192
2015,Frutas y hortalizas transformadas,Valor (miles de euros),Mercadillos,1442.6829739999998
2015,Platos preparados,Valor (miles de euros),Mercadillos,2508.337917
2015,Cafes e infusiones,Valor (miles de euros),Mercadillos,412.94512699999996
2015,Caldos,Valor (miles de euros),Mercadillos,16.368043
2015,Salsas,Valor (miles de euros),Mercadillos,23.689851
2015,Aguas envasadas,Valor (miles de euros),Mercadillos,40.041492999999996
2015,Gaseosas y bebidas refrescantes,Valor (miles de euros),Mercadillos,177.046075
2015,Masas,Valor (miles de euros),Mercadillos,2.7876950000000003
2015,Harinas y semolas,Valor (miles de euros),Mercadillos,74.904253
2015,Encurtidos,Valor (miles de euros),Mercadillos,4007.58
2015,Especias,Valor (miles de euros),Mercadillos,1009.63179
2015,Sal,Valor (miles de euros),Mercadillos,1.15024
2015,Otros productos en peso,Valor (miles de euros),Mercadillos,512.543971
2015,Otros productos en volumen,Valor (miles de euros),Mercadillos,0.0
2015,Huevos,Volumen (miles de kg o litros),Mercadillos,3731.8904920000004
2015,Miel,Volumen (miles de kg o litros),Mercadillos,676.402585
2015,Carne,Volumen (miles de kg o litros),Mercadillos,3858.6501120000003
2015,Pescados y mariscos,Volumen (miles de kg o litros),Mercadillos,2842.5101529999997
2015,Leche líquida,Volumen (miles de kg o litros),Mercadillos,462.26102000000003
2015,Otras leches,Volumen (miles de kg o litros),Mercadillos,0.0
2015,Derivados lacteos,Volumen (miles de kg o litros),Mercadillos,1081.372239
2015,Pan,Volumen (miles de kg o litros),Mercadillos,1970.6357790000002
2015,"Bolleria, pastelería, galletas y cereales",Volumen (miles de kg o litros),Mercadillos,944.9590700000001
2015,Productos navideños,Volumen (miles de kg o litros),Mercadillos,191.384475
2015,Chocolates,Volumen (miles de kg o litros),Mercadillos,35.563023
2015,Arroz,Volumen (miles de kg o litros),Mercadillos,5.404154
2015,Pastas,Volumen (miles de kg o litros),Mercadillos,62.823716
2015,Azucar,Volumen (miles de kg o litros),Mercadillos,31.819506
2015,Edulcorante,Volumen (miles de kg o litros),Mercadillos,22.889029999999998
2015,Legumbres,Volumen (miles de kg o litros),Mercadillos,1428.464361
2015,Aceites,Volumen (miles de kg o litros),Mercadillos,278.894614
2015,Margarinas,Volumen (miles de kg o litros),Mercadillos,1.459933
2015,Aceitunas,Volumen (miles de kg o litros),Mercadillos,1695.2476940000001
2015,Bebidas derivadas del vino,Volumen (miles de kg o litros),Mercadillos,21.504241
2015,Vinos,Volumen (miles de kg o litros),Mercadillos,572.6097269999999
2015,Cervezas,Volumen (miles de kg o litros),Mercadillos,16.819493
2015,Sidras,Volumen (miles de kg o litros),Mercadillos,7.0519870000000004
2015,Bebidas espirituosas,Volumen (miles de kg o litros),Mercadillos,1.021639
2015,Vinagres,Volumen (miles de kg o litros),Mercadillos,9.253013
2015,Patatas,Volumen (miles de kg o litros),Mercadillos,35550.793297
2015,Hortalizas frescas,Volumen (miles de kg o litros),Mercadillos,136691.45586
2015,Frutas frescas,Volumen (miles de kg o litros),Mercadillos,247438.985222
2015,Frutos secos,Volumen (miles de kg o litros),Mercadillos,4300.234597
2015,Frutas y hortalizas transformadas,Volumen (miles de kg o litros),Mercadillos,486.07658299999997
2015,Platos preparados,Volumen (miles de kg o litros),Mercadillos,366.49824600000005
2015,Cafes e infusiones,Volumen (miles de kg o litros),Mercadillos,27.068197000000005
2015,Caldos,Volumen (miles de kg o litros),Mercadillos,1.5237720000000001
2015,Salsas,Volumen (miles de kg o litros),Mercadillos,5.74013
2015,Aguas envasadas,Volumen (miles de kg o litros),Mercadillos,164.67344400000002
2015,Gaseosas y bebidas refrescantes,Volumen (miles de kg o litros),Mercadillos,265.939957
2015,Masas,Volumen (miles de kg o litros),Mercadillos,0.501079
2015,Harinas y semolas,Volumen (miles de kg o litros),Mercadillos,76.704189
2015,Encurtidos,Volumen (miles de kg o litros),Mercadillos,755.2192200000001
2015,Especias,Volumen (miles de kg o litros),Mercadillos,67.45357000000001
2015,Sal,Volumen (miles de kg o litros),Mercadillos,3.289687
2015,Otros productos en peso,Volumen (miles de kg o litros),Mercadillos,80.38058399999998
2015,Otros productos en volumen,Volumen (miles de kg o litros),Mercadillos,0.0
2016,Huevos,Valor (miles de euros),Mercadillos,9382.640072999999
2016,Miel,Valor (miles de euros),Mercadillos,4644.69436
2016,Carne,Valor (miles de euros),Mercadillos,29632.065549000003
2016,Pescados y mariscos,Valor (miles de euros),Mercadillos,21973.271394000003
2016,Leche líquida,Valor (miles de euros),Mercadillos,138.002217
2016,Otras leches,Valor (miles de euros),Mercadillos,7.090553
2016,Derivados lacteos,Valor (miles de euros),Mercadillos,12823.516033000002
2016,Pan,Valor (miles de euros),Mercadillos,4073.790276
2016,"Bolleria, pastelería, galletas y cereales",Valor (miles de euros),Mercadillos,6251.568061
2016,Productos navideños,Valor (miles de euros),Mercadillos,2671.0901320000003
2016,Chocolates,Valor (miles de euros),Mercadillos,810.936911
2016,Arroz,Valor (miles de euros),Mercadillos,93.64148499999999
2016,Pastas,Valor (miles de euros),Mercadillos,55.836135000000006
2016,Azucar,Valor (miles de euros),Mercadillos,46.385276
2016,Edulcorante,Valor (miles de euros),Mercadillos,95.26731
2016,Legumbres,Valor (miles de euros),Mercadillos,3530.478788
2016,Aceites,Valor (miles de euros),Mercadillos,577.9516500000001
2016,Margarinas,Valor (miles de euros),Mercadillos,14.110672000000001
2016,Aceitunas,Valor (miles de euros),Mercadillos,7510.84237
2016,Bebidas derivadas del vino,Valor (miles de euros),Mercadillos,422.79948300000007
2016,Vinos,Valor (miles de euros),Mercadillos,761.2127
2016,Cervezas,Valor (miles de euros),Mercadillos,122.55203599999999
2016,Sidras,Valor (miles de euros),Mercadillos,0.0
2016,Bebidas espirituosas,Valor (miles de euros),Mercadillos,123.901502
2016,Vinagres,Valor (miles de euros),Mercadillos,19.694574
2016,Patatas,Valor (miles de euros),Mercadillos,24681.896162
2016,Hortalizas frescas,Valor (miles de euros),Mercadillos,179604.54012000002
2016,Frutas frescas,Valor (miles de euros),Mercadillos,274942.645196
2016,Frutos secos,Valor (miles de euros),Mercadillos,23075.832366
2016,Frutas y hortalizas transformadas,Valor (miles de euros),Mercadillos,1148.2798050000001
2016,Platos preparados,Valor (miles de euros),Mercadillos,1984.6090169999998
2016,Cafes e infusiones,Valor (miles de euros),Mercadillos,764.719495
2016,Caldos,Valor (miles de euros),Mercadillos,8.421609
2016,Salsas,Valor (miles de euros),Mercadillos,7.189527999999999
2016,Aguas envasadas,Valor (miles de euros),Mercadillos,201.442573
2016,Gaseosas y bebidas refrescantes,Valor (miles de euros),Mercadillos,266.236746
2016,Masas,Valor (miles de euros),Mercadillos,31.06195
2016,Harinas y semolas,Valor (miles de euros),Mercadillos,59.16041700000001
2016,Encurtidos,Valor (miles de euros),Mercadillos,2584.8527899999995
2016,Especias,Valor (miles de euros),Mercadillos,1183.3243159999997
2016,Sal,Valor (miles de euros),Mercadillos,5.368262
2016,Otros productos en peso,Valor (miles de euros),Mercadillos,755.979109
2016,Otros productos en volumen,Valor (miles de euros),Mercadillos,3.61962
2016,Huevos,Volumen (miles de kg o litros),Mercadillos,4078.553651999999
2016,Miel,Volumen (miles de kg o litros),Mercadillos,656.983898
2016,Carne,Volumen (miles de kg o litros),Mercadillos,3846.4866039999997
2016,Pescados y mariscos,Volumen (miles de kg o litros),Mercadillos,2334.1664880000003
2016,Leche líquida,Volumen (miles de kg o litros),Mercadillos,168.93844199999998
2016,Otras leches,Volumen (miles de kg o litros),Mercadillos,3.210521
2016,Derivados lacteos,Volumen (miles de kg o litros),Mercadillos,1311.717827
2016,Pan,Volumen (miles de kg o litros),Mercadillos,1511.4218310000003
2016,"Bolleria, pastelería, galletas y cereales",Volumen (miles de kg o litros),Mercadillos,820.8709369999999
2016,Productos navideños,Volumen (miles de kg o litros),Mercadillos,311.86497399999996
2016,Chocolates,Volumen (miles de kg o litros),Mercadillos,86.61462499999999
2016,Arroz,Volumen (miles de kg o litros),Mercadillos,6.528876
2016,Pastas,Volumen (miles de kg o litros),Mercadillos,16.704055
2016,Azucar,Volumen (miles de kg o litros),Mercadillos,21.551713
2016,Edulcorante,Volumen (miles de kg o litros),Mercadillos,13.367589
2016,Legumbres,Volumen (miles de kg o litros),Mercadillos,1219.583541
2016,Aceites,Volumen (miles de kg o litros),Mercadillos,147.08071
2016,Margarinas,Volumen (miles de kg o litros),Mercadillos,4.274174
2016,Aceitunas,Volumen (miles de kg o litros),Mercadillos,1732.204287
2016,Bebidas derivadas del vino,Volumen (miles de kg o litros),Mercadillos,59.110878
2016,Vinos,Volumen (miles de kg o litros),Mercadillos,357.774671
2016,Cervezas,Volumen (miles de kg o litros),Mercadillos,52.815595
2016,Sidras,Volumen (miles de kg o litros),Mercadillos,0.0
2016,Bebidas espirituosas,Volumen (miles de kg o litros),Mercadillos,12.321324
2016,Vinagres,Volumen (miles de kg o litros),Mercadillos,23.760472
2016,Patatas,Volumen (miles de kg o litros),Mercadillos,36510.36179
2016,Hortalizas frescas,Volumen (miles de kg o litros),Mercadillos,128990.05804599998
2016,Frutas frescas,Volumen (miles de kg o litros),Mercadillos,226991.86504099998
2016,Frutos secos,Volumen (miles de kg o litros),Mercadillos,3532.2165239999995
2016,Frutas y hortalizas transformadas,Volumen (miles de kg o litros),Mercadillos,376.3441710000001
2016,Platos preparados,Volumen (miles de kg o litros),Mercadillos,283.229438
2016,Cafes e infusiones,Volumen (miles de kg o litros),Mercadillos,47.408839
2016,Caldos,Volumen (miles de kg o litros),Mercadillos,0.8264279999999999
2016,Salsas,Volumen (miles de kg o litros),Mercadillos,2.1887730000000003
2016,Aguas envasadas,Volumen (miles de kg o litros),Mercadillos,1014.2885439999999
2016,Gaseosas y bebidas refrescantes,Volumen (miles de kg o litros),Mercadillos,782.170806
2016,Masas,Volumen (miles de kg o litros),Mercadillos,5.42059
2016,Harinas y semolas,Volumen (miles de kg o litros),Mercadillos,41.878406
2016,Encurtidos,Volumen (miles de kg o litros),Mercadillos,480.66045
2016,Especias,Volumen (miles de kg o litros),Mercadillos,91.08568559999999
2016,Sal,Volumen (miles de kg o litros),Mercadillos,16.10912
2016,Otros productos en peso,Volumen (miles de kg o litros),Mercadillos,96.83752199999999
2016,Otros productos en volumen,Volumen (miles de kg o litros),Mercadillos,2.011084
2017,Huevos,Valor (miles de euros),Mercadillos,10036.432913999999
2017,Miel,Valor (miles de euros),Mercadillos,2441.5337500000005
2017,Carne,Valor (miles de euros),Mercadillos,33384.624743
2017,Pescados y mariscos,Valor (miles de euros),Mercadillos,28353.729488
2017,Leche líquida,Valor (miles de euros),Mercadillos,433.325208
2017,Otras leches,Valor (miles de euros),Mercadillos,0.0
2017,Derivados lacteos,Valor (miles de euros),Mercadillos,12751.816641999998
2017,Pan,Valor (miles de euros),Mercadillos,5141.340288
2017,"Bolleria, pastelería, galletas y cereales",Valor (miles de euros),Mercadillos,8791.308731000001
2017,Productos navideños,Valor (miles de euros),Mercadillos,4951.352884999999
2017,Chocolates,Valor (miles de euros),Mercadillos,555.6057460000001
2017,Arroz,Valor (miles de euros),Mercadillos,35.757025999999996
2017,Pastas,Valor (miles de euros),Mercadillos,102.438956
2017,Azucar,Valor (miles de euros),Mercadillos,33.84251499999999
2017,Edulcorante,Valor (miles de euros),Mercadillos,8.800513
2017,Legumbres,Valor (miles de euros),Mercadillos,2879.538702
2017,Aceites,Valor (miles de euros),Mercadillos,634.50128
2017,Margarinas,Valor (miles de euros),Mercadillos,39.84350699999999
2017,Aceitunas,Valor (miles de euros),Mercadillos,7563.71774
2017,Bebidas derivadas del vino,Valor (miles de euros),Mercadillos,43.14610999999999
2017,Vinos,Valor (miles de euros),Mercadillos,900.2007
2017,Cervezas,Valor (miles de euros),Mercadillos,134.418203
2017,Sidras,Valor (miles de euros),Mercadillos,4.819712000000001
2017,Bebidas espirituosas,Valor (miles de euros),Mercadillos,0.0
2017,Vinagres,Valor (miles de euros),Mercadillos,10.538889999999999
2017,Patatas,Valor (miles de euros),Mercadillos,22183.302280999997
2017,Hortalizas frescas,Valor (miles de euros),Mercadillos,183403.31144000005
2017,Frutas frescas,Valor (miles de euros),Mercadillos,264776.15549599996
2017,Frutos secos,Valor (miles de euros),Mercadillos,19141.913427
2017,Frutas y hortalizas transformadas,Valor (miles de euros),Mercadillos,1018.5926529999999
2017,Platos preparados,Valor (miles de euros),Mercadillos,2390.252906
2017,Cafes e infusiones,Valor (miles de euros),Mercadillos,777.54739
2017,Caldos,Valor (miles de euros),Mercadillos,40.614302
2017,Salsas,Valor (miles de euros),Mercadillos,32.1449
2017,Aguas envasadas,Valor (miles de euros),Mercadillos,161.93279900000002
2017,Gaseosas y bebidas refrescantes,Valor (miles de euros),Mercadillos,378.628541
2017,Masas,Valor (miles de euros),Mercadillos,72.97978
2017,Harinas y semolas,Valor (miles de euros),Mercadillos,103.096317
2017,Encurtidos,Valor (miles de euros),Mercadillos,2974.0075999999995
2017,Especias,Valor (miles de euros),Mercadillos,699.27542
2017,Sal,Valor (miles de euros),Mercadillos,7.008897
2017,Otros productos en peso,Valor (miles de euros),Mercadillos,674.8284
2017,Otros productos en volumen,Valor (miles de euros),Mercadillos,0.0
2017,Huevos,Volumen (miles de kg o litros),Mercadillos,4007.8211329999995
2017,Miel,Volumen (miles de kg o litros),Mercadillos,401.68113999999997
2017,Carne,Volumen (miles de kg o litros),Mercadillos,4064.9243309999993
2017,Pescados y mariscos,Volumen (miles de kg o litros),Mercadillos,3040.846551
2017,Leche líquida,Volumen (miles de kg o litros),Mercadillos,459.259882
2017,Otras leches,Volumen (miles de kg o litros),Mercadillos,0.0
2017,Derivados lacteos,Volumen (miles de kg o litros),Mercadillos,1353.904663
