AÑO,CATEGORÍAS,REGIONES,VOLUMEN
2015-01-01,Salsas,Cataluña,15860.39
2015-01-01,Agua,Cataluña,537014.75
2015-01-01,Refrescos,Cataluña,292529.27
2015-01-01,Harinas,Cataluña,15128.56
2015-01-01,Encurtidos,Cataluña,3018.35
2015-01-01,Especias,Cataluña,712.0
2015-01-01,Sal,Cataluña,8715.48
2015-01-01,Otros productos en peso,Cataluña,6199.57
2015-01-01,Otros productos en volumen,Cataluña,41125.24
2016-01-01,Huevos,Cataluña,58255.55
2016-01-01,Miel,Cataluña,2986.75
2016-01-01,Carne,Cataluña,350420.63
2016-01-01,Pesca,Cataluña,179933.42
2016-01-01,Leche líquida,Cataluña,429848.78
2016-01-01,Otras leches,Cataluña,3586.67
2016-01-01,Preparados lacteos,Cataluña,16018.92
2016-01-01,Derivados lacteos,Cataluña,249022.65
2016-01-01,Pan,Cataluña,219097.92
2016-01-01,Boll/Past/Gallet/Cere,Cataluña,94600.98
2016-01-01,Choco/Cacao/Suc,Cataluña,24041.96
2016-01-01,Arroz,Cataluña,29852.34
2016-01-01,Pasta,Cataluña,38391.16
2016-01-01,Azucar,Cataluña,23596.59
2016-01-01,Edulcorante,Cataluña,624.7
2016-01-01,Legumbre,Cataluña,26860.06
2016-01-01,Aceite,Cataluña,89564.11
2016-01-01,Margarina,Cataluña,4378.1
2016-01-01,Aceitunas,Cataluña,30347.14
2016-01-01,Vinagre,Cataluña,7080.3
2016-01-01,Zumos,Cataluña,66902.41
2016-01-01,Patatas,Cataluña,225282.77
2016-01-01,Hortalizas frescas,Cataluña,484861.18
2016-01-01,Frutas frescas,Cataluña,732114.74
2016-01-01,Frutos secos,Cataluña,22274.87
2016-01-01,Platos preparados,Cataluña,124224.91
2016-01-01,Cafés e infusiones,Cataluña,11885.68
2016-01-01,Caldos,Cataluña,1057.4
2016-01-01,Salsas,Cataluña,16307.87
2016-01-01,Agua,Cataluña,554779.56
2016-01-01,Refrescos,Cataluña,267528.93
2016-01-01,Harinas,Cataluña,14603.75
2016-01-01,Encurtidos,Cataluña,3176.95
2016-01-01,Especias,Cataluña,752.94
2016-01-01,Sal,Cataluña,8286.49
2016-01-01,Otros productos en peso,Cataluña,7391.64
2016-01-01,Otros productos en volumen,Cataluña,44606.88
2017-01-01,Huevos,Cataluña,58926.19
2017-01-01,Miel,Cataluña,2747.19
2017-01-01,Carne,Cataluña,352283.15
2017-01-01,Pesca,Cataluña,171720.06
2017-01-01,Leche líquida,Cataluña,429947.63
2017-01-01,Otras leches,Cataluña,3345.82
2017-01-01,Preparados lacteos,Cataluña,14996.92
2017-01-01,Derivados lacteos,Cataluña,249702.35
2017-01-01,Pan,Cataluña,211730.37
2017-01-01,Boll/Past/Gallet/Cere,Cataluña,94916.39
2017-01-01,Choco/Cacao/Suc,Cataluña,23252.69
2017-01-01,Arroz,Cataluña,29321.99
2017-01-01,Pasta,Cataluña,39465.4
2017-01-01,Azucar,Cataluña,22278.82
2017-01-01,Edulcorante,Cataluña,595.86
2017-01-01,Legumbre,Cataluña,28680.99
2017-01-01,Aceite,Cataluña,83813.27
2017-01-01,Margarina,Cataluña,3927.46
2017-01-01,Aceitunas,Cataluña,24461.33
2017-01-01,Vinagre,Cataluña,7864.76
2017-01-01,Zumos,Cataluña,64897.09
2017-01-01,Patatas,Cataluña,217407.35
2017-01-01,Hortalizas frescas,Cataluña,458878.08
2017-01-01,Frutas frescas,Cataluña,692481.37
2017-01-01,Frutos secos,Cataluña,22554.91
2017-01-01,Platos preparados,Cataluña,130175.09
2017-01-01,Cafés e infusiones,Cataluña,12317.42
2017-01-01,Caldos,Cataluña,1065.31
2017-01-01,Salsas,Cataluña,17404.04
2017-01-01,Agua,Cataluña,605828.45
2017-01-01,Refrescos,Cataluña,269098.69
2017-01-01,Harinas,Cataluña,15561.94
2017-01-01,Encurtidos,Cataluña,3492.99
2017-01-01,Especias,Cataluña,800.42
2017-01-01,Sal,Cataluña,8196.43
2017-01-01,Otros productos en peso,Cataluña,9606.11
2017-01-01,Otros productos en volumen,Cataluña,48998.97
2018-01-01,Huevos,Cataluña,61876.1
2018-01-01,Miel,Cataluña,2977.42
2018-01-01,Carne,Cataluña,341631.42
2018-01-01,Pesca,Cataluña,166929.04
2018-01-01,Leche líquida,Cataluña,437384.76
2018-01-01,Otras leches,Cataluña,3091.65
2018-01-01,Preparados lacteos,Cataluña,16172.44
2018-01-01,Derivados lacteos,Cataluña,254394.98
2018-01-01,Pan,Cataluña,208176.7
2018-01-01,Boll/Past/Gallet/Cere,Cataluña,95402.06
2018-01-01,Choco/Cacao/Suc,Cataluña,23788.94
2018-01-01,Arroz,Cataluña,30470.71
2018-01-01,Pasta,Cataluña,39354.93
2018-01-01,Azucar,Cataluña,20290.32
2018-01-01,Edulcorante,Cataluña,648.88
2018-01-01,Legumbre,Cataluña,27066.61
2018-01-01,Aceite,Cataluña,88225.55
2018-01-01,Margarina,Cataluña,4005.46
2018-01-01,Aceitunas,Cataluña,26272.07
2018-01-01,Vinagre,Cataluña,6791.88
2018-01-01,Zumos,Cataluña,65769.85
2018-01-01,Patatas,Cataluña,217870.05
2018-01-01,Hortalizas frescas,Cataluña,476717.53
2018-01-01,Frutas frescas,Cataluña,683394.43
2018-01-01,Frutos secos,Cataluña,23949.68
2018-01-01,Platos preparados,Cataluña,135724.83
2018-01-01,Cafés e infusiones,Cataluña,12333.36
2018-01-01,Caldos,Cataluña,1033.7
2018-01-01,Salsas,Cataluña,17616.07
2018-01-01,Agua,Cataluña,604218.25
2018-01-01,Refrescos,Cataluña,268710.62
2018-01-01,Harinas,Cataluña,16244.43
2018-01-01,Encurtidos,Cataluña,3400.62
2018-01-01,Especias,Cataluña,831.86
2018-01-01,Sal,Cataluña,8425.29
2018-01-01,Otros productos en peso,Cataluña,9430.12
2018-01-01,Otros productos en volumen,Cataluña,48043.55
2019-01-01,Huevos,Cataluña,61685.37
2019-01-01,Miel,Cataluña,3055.78
2019-01-01,Carne,Cataluña,341492.41
2019-01-01,Pesca,Cataluña,169295.56
2019-01-01,Leche líquida,Cataluña,434488.9
2019-01-01,Otras leches,Cataluña,3181.75
2019-01-01,Preparados lacteos,Cataluña,15113.47
2019-01-01,Derivados lacteos,Cataluña,264464.5
2019-01-01,Pan,Cataluña,209225.96
2019-01-01,Boll/Past/Gallet/Cere,Cataluña,98570.54
2019-01-01,Choco/Cacao/Suc,Cataluña,23816.5
2019-01-01,Arroz,Cataluña,30828.36
2019-01-01,Pasta,Cataluña,41243.81
2019-01-01,Azucar,Cataluña,20552.96
2019-01-01,Edulcorante,Cataluña,713.47
2019-01-01,Legumbre,Cataluña,30050.84
2019-01-01,Aceite,Cataluña,87155.32
2019-01-01,Margarina,Cataluña,3793.32
2019-01-01,Aceitunas,Cataluña,25394.32
2019-01-01,Vinagre,Cataluña,7087.92
2019-01-01,Zumos,Cataluña,64872.12
2019-01-01,Patatas,Cataluña,214556.22
2019-01-01,Hortalizas frescas,Cataluña,490803.49
2019-01-01,Frutas frescas,Cataluña,702169.71
2019-01-01,Frutos secos,Cataluña,24403.1
2019-01-01,Platos preparados,Cataluña,147305.65
2019-01-01,Cafés e infusiones,Cataluña,13086.92
2019-01-01,Caldos,Cataluña,1128.83
2019-01-01,Salsas,Cataluña,18472.27
2019-01-01,Agua,Cataluña,611107.51
2019-01-01,Refrescos,Cataluña,278144.97
2019-01-01,Harinas,Cataluña,15686.49
2019-01-01,Encurtidos,Cataluña,3832.72
2019-01-01,Especias,Cataluña,884.1
2019-01-01,Sal,Cataluña,8501.67
2019-01-01,Otros productos en peso,Cataluña,10343.3
2019-01-01,Otros productos en volumen,Cataluña,53287.71
2020-01-01,Huevos,Cataluña,74282.35
2020-01-01,Miel,Cataluña,3672.1
2020-01-01,Carne,Cataluña,369057.18
2020-01-01,Pesca,Cataluña,183070.66
2020-01-01,Leche líquida,Cataluña,449111.45
2020-01-01,Otras leches,Cataluña,3658.94
2020-01-01,Preparados lacteos,Cataluña,15487.23
2020-01-01,Derivados lacteos,Cataluña,283864.29
2020-01-01,Pan,Cataluña,218840.24
2020-01-01,Boll/Past/Gallet/Cere,Cataluña,104272.23
2020-01-01,Choco/Cacao/Suc,Cataluña,27321.49
2020-01-01,Arroz,Cataluña,34323.48
2020-01-01,Pasta,Cataluña,43273.19
2020-01-01,Azucar,Cataluña,24782.58
2020-01-01,Edulcorante,Cataluña,823.97
2020-01-01,Legumbre,Cataluña,35149.03
2020-01-01,Aceite,Cataluña,98856.64
2020-01-01,Margarina,Cataluña,4193.36
2020-01-01,Aceitunas,Cataluña,29214.9
2020-01-01,Vinagre,Cataluña,7846.82
2020-01-01,Zumos,Cataluña,63778.78
2020-01-01,Patatas,Cataluña,248941.98
2020-01-01,Hortalizas frescas,Cataluña,556696.37
2020-01-01,Frutas frescas,Cataluña,771754.23
2020-01-01,Frutos secos,Cataluña,29801.84
2020-01-01,Platos preparados,Cataluña,160701.36
2020-01-01,Cafés e infusiones,Cataluña,14977.47
2020-01-01,Caldos,Cataluña,1337.83
2020-01-01,Salsas,Cataluña,20498.57
2020-01-01,Agua,Cataluña,667110.58
2020-01-01,Refrescos,Cataluña,292088.17
2020-01-01,Harinas,Cataluña,21931.74
2020-01-01,Encurtidos,Cataluña,4318.96
2020-01-01,Especias,Cataluña,1161.3
2020-01-01,Sal,Cataluña,9507.55
2020-01-01,Otros productos en peso,Cataluña,13870.1
2020-01-01,Otros productos en volumen,Cataluña,63487.77
2021-01-01,Huevos,Cataluña,63971.66
2021-01-01,Miel,Cataluña,3026.54
2021-01-01,Carne,Cataluña,330305.38
2021-01-01,Pesca,Cataluña,167114.15
2021-01-01,Leche líquida,Cataluña,420184.63
2021-01-01,Otras leches,Cataluña,3493.01
2021-01-01,Preparados lacteos,Cataluña,16495.27
2021-01-01,Derivados lacteos,Cataluña,261568.55
2021-01-01,Pan,Cataluña,198384.61
2021-01-01,Boll/Past/Gallet/Cere,Cataluña,97837.28
2021-01-01,Choco/Cacao/Suc,Cataluña,24355.5
2021-01-01,Arroz,Cataluña,32478.91
2021-01-01,Pasta,Cataluña,39603.12
2021-01-01,Azucar,Cataluña,20471.98
2021-01-01,Edulcorante,Cataluña,851.0
2021-01-01,Legumbre,Cataluña,31594.44
2021-01-01,Aceite,Cataluña,84257.01
2021-01-01,Margarina,Cataluña,3360.04
2021-01-01,Aceitunas,Cataluña,25667.71
2021-01-01,Vinagre,Cataluña,7100.24
2021-01-01,Zumos,Cataluña,57388.0
2021-01-01,Patatas,Cataluña,219931.27
2021-01-01,Hortalizas frescas,Cataluña,497617.82
2021-01-01,Frutas frescas,Cataluña,709266.06
2021-01-01,Frutos secos,Cataluña,27818.03
2021-01-01,Platos preparados,Cataluña,153354.14
2021-01-01,Cafés e infusiones,Cataluña,14087.97
2021-01-01,Caldos,Cataluña,1163.67
2021-01-01,Salsas,Cataluña,19116.84
2021-01-01,Agua,Cataluña,648121.91
2021-01-01,Refrescos,Cataluña,259472.33
2021-01-01,Harinas,Cataluña,16307.63
2021-01-01,Encurtidos,Cataluña,4154.88
2021-01-01,Especias,Cataluña,989.28
2021-01-01,Sal,Cataluña,8924.72
2021-01-01,Otros productos en peso,Cataluña,12859.97
2021-01-01,Otros productos en volumen,Cataluña,54496.81
2022-01-01,Huevos,Cataluña,58920.99
2022-01-01,Miel,Cataluña,2645.89
2022-01-01,Carne,Cataluña,295064.01
2022-01-01,Pesca,Cataluña,142937.5
2022-01-01,Leche líquida,Cataluña,391711.18
2022-01-01,Otras leches,Cataluña,2970.81
2022-01-01,Preparados lacteos,Cataluña,14971.02
2022-01-01,Derivados lacteos,Cataluña,244038.57
2022-01-01,Pan,Cataluña,192992.38
2022-01-01,Boll/Past/Gallet/Cere,Cataluña,92734.54
2022-01-01,Choco/Cacao/Suc,Cataluña,22165.82
2022-01-01,Arroz,Cataluña,30429.73
2022-01-01,Pasta,Cataluña,38845.5
2022-01-01,Azucar,Cataluña,16696.05
2022-01-01,Edulcorante,Cataluña,868.06
2022-01-01,Legumbre,Cataluña,29417.31
2022-01-01,Aceite,Cataluña,77019.31
2022-01-01,Margarina,Cataluña,2949.84
2022-01-01,Aceitunas,Cataluña,24519.36
2022-01-01,Vinagre,Cataluña,6704.73
2022-01-01,Zumos,Cataluña,55967.23
2022-01-01,Patatas,Cataluña,196012.66
2022-01-01,Hortalizas frescas,Cataluña,432232.72
2022-01-01,Frutas frescas,Cataluña,622168.64
2022-01-01,Frutos secos,Cataluña,25551.85
2022-01-01,Platos preparados,Cataluña,146499.54
2022-01-01,Cafés e infusiones,Cataluña,13569.5
2022-01-01,Caldos,Cataluña,989.76
2022-01-01,Salsas,Cataluña,18251.22
2022-01-01,Agua,Cataluña,611243.73
2022-01-01,Refrescos,Cataluña,259270.88
2022-01-01,Harinas,Cataluña,14271.37
2022-01-01,Encurtidos,Cataluña,4046.8
2022-01-01,Especias,Cataluña,867.32
2022-01-01,Sal,Cataluña,7669.35
2022-01-01,Otros productos en peso,Cataluña,13048.91
2022-01-01,Otros productos en volumen,Cataluña,54959.34
2000-01-01,Huevos,Aragon,16595.29
2000-01-01,Miel,Aragon,554.39
2000-01-01,Carne,Aragon,79020.76
2000-01-01,Pesca,Aragon,32992.99
2000-01-01,Leche líquida,Aragon,131195.27
2000-01-01,Otras leches,Aragon,449.02
2000-01-01,Preparados lacteos,Aragon,737.37
2000-01-01,Derivados lacteos,Aragon,27791.07
2000-01-01,Pan,Aragon,59107.65
2000-01-01,Boll/Past/Gallet/Cere,Aragon,13285.35
2000-01-01,Choco/Cacao/Suc,Aragon,3660.37
2000-01-01,Arroz,Aragon,4960.73
2000-01-01,Pasta,Aragon,4117.28
2000-01-01,Azucar,Aragon,6687.67
2000-01-01,Edulcorante,Aragon,68.71
2000-01-01,Legumbre,Aragon,4851.03
2000-01-01,Aceite,Aragon,20184.38
2000-01-01,Margarina,Aragon,801.85
2000-01-01,Aceitunas,Aragon,3277.52
2000-01-01,Zumos,Aragon,9704.26
2000-01-01,Patatas,Aragon,44762.96
2000-01-01,Hortalizas frescas,Aragon,73702.52
2000-01-01,Frutas frescas,Aragon,99406.16
2000-01-01,Frutos secos,Aragon,2408.76
2000-01-01,Platos preparados,Aragon,8187.77
2000-01-01,Cafés e infusiones,Aragon,2015.06
2000-01-01,Caldos,Aragon,349.9
2000-01-01,Salsas,Aragon,1970.45
2000-01-01,Agua,Aragon,43838.42
2000-01-01,Refrescos,Aragon,44033.06
2000-01-01,Otros productos en peso,Aragon,6379.51
2000-01-01,Otros productos en volumen,Aragon,1551.11
2001-01-01,Huevos,Aragon,18658.04
2001-01-01,Miel,Aragon,544.37
2001-01-01,Carne,Aragon,78844.85
2001-01-01,Pesca,Aragon,38490.3
2001-01-01,Leche líquida,Aragon,128831.09
2001-01-01,Otras leches,Aragon,529.09
2001-01-01,Preparados lacteos,Aragon,633.04
2001-01-01,Derivados lacteos,Aragon,28961.64
2001-01-01,Pan,Aragon,60710.65
2001-01-01,Boll/Past/Gallet/Cere,Aragon,13790.9
2001-01-01,Choco/Cacao/Suc,Aragon,4122.53
2001-01-01,Arroz,Aragon,4705.89
2001-01-01,Pasta,Aragon,4017.18
2001-01-01,Azucar,Aragon,6672.9
2001-01-01,Edulcorante,Aragon,65.36
2001-01-01,Legumbre,Aragon,4911.88
2001-01-01,Aceite,Aragon,21438.61
2001-01-01,Margarina,Aragon,816.47
2001-01-01,Aceitunas,Aragon,3770.85
2001-01-01,Zumos,Aragon,11370.51
2001-01-01,Patatas,Aragon,38369.33
2001-01-01,Hortalizas frescas,Aragon,80021.1
2001-01-01,Frutas frescas,Aragon,104957.94
2001-01-01,Frutos secos,Aragon,3233.68
2001-01-01,Platos preparados,Aragon,8993.5
2001-01-01,Cafés e infusiones,Aragon,2016.58
2001-01-01,Caldos,Aragon,326.48
2001-01-01,Salsas,Aragon,1932.7
2001-01-01,Agua,Aragon,49767.37
2001-01-01,Refrescos,Aragon,49060.98
2001-01-01,Otros productos en peso,Aragon,6918.1
2001-01-01,Otros productos en volumen,Aragon,2224.01
2002-01-01,Huevos,Aragon,18136.11
2002-01-01,Miel,Aragon,576.61
2002-01-01,Carne,Aragon,91830.01
2002-01-01,Pesca,Aragon,41834.56
2002-01-01,Leche líquida,Aragon,132549.56
2002-01-01,Otras leches,Aragon,675.81
2002-01-01,Preparados lacteos,Aragon,664.22
2002-01-01,Derivados lacteos,Aragon,31154.51
2002-01-01,Pan,Aragon,65579.86
2002-01-01,Boll/Past/Gallet/Cere,Aragon,14721.62
2002-01-01,Choco/Cacao/Suc,Aragon,4510.27
2002-01-01,Arroz,Aragon,4970.43
2002-01-01,Pasta,Aragon,4761.03
2002-01-01,Azucar,Aragon,6781.95
2002-01-01,Edulcorante,Aragon,72.53
2002-01-01,Legumbre,Aragon,5051.86
2002-01-01,Aceite,Aragon,23398.88
2002-01-01,Margarina,Aragon,979.13
2002-01-01,Aceitunas,Aragon,4765.79
2002-01-01,Zumos,Aragon,10620.21
2002-01-01,Patatas,Aragon,42777.23
2002-01-01,Hortalizas frescas,Aragon,82829.51
2002-01-01,Frutas frescas,Aragon,115667.73
2002-01-01,Frutos secos,Aragon,4889.17
2002-01-01,Platos preparados,Aragon,11658.46
2002-01-01,Cafés e infusiones,Aragon,2199.32
2002-01-01,Caldos,Aragon,323.67
2002-01-01,Salsas,Aragon,2088.22
2002-01-01,Agua,Aragon,54749.75
2002-01-01,Refrescos,Aragon,53003.71
2002-01-01,Otros productos en peso,Aragon,7819.6
2002-01-01,Otros productos en volumen,Aragon,2471.69
2003-01-01,Huevos,Aragon,16946.3
2003-01-01,Miel,Aragon,628.02
2003-01-01,Carne,Aragon,90354.4
2003-01-01,Pesca,Aragon,44265.74
2003-01-01,Leche líquida,Aragon,135517.84
2003-01-01,Otras leches,Aragon,617.9
2003-01-01,Preparados lacteos,Aragon,805.32
2003-01-01,Derivados lacteos,Aragon,31087.61
2003-01-01,Pan,Aragon,67070.12
2003-01-01,Boll/Past/Gallet/Cere,Aragon,16256.57
2003-01-01,Choco/Cacao/Suc,Aragon,4318.53
2003-01-01,Arroz,Aragon,5280.26
2003-01-01,Pasta,Aragon,5035.72
2003-01-01,Azucar,Aragon,6995.63
2003-01-01,Edulcorante,Aragon,69.27
2003-01-01,Legumbre,Aragon,5193.31
2003-01-01,Aceite,Aragon,23589.97
2003-01-01,Margarina,Aragon,974.65
2003-01-01,Aceitunas,Aragon,5385.47
2003-01-01,Zumos,Aragon,11870.74
2003-01-01,Patatas,Aragon,42733.14
2003-01-01,Hortalizas frescas,Aragon,91699.75
2003-01-01,Frutas frescas,Aragon,128877.61
2003-01-01,Frutos secos,Aragon,2640.29
2003-01-01,Platos preparados,Aragon,11999.14
2003-01-01,Cafés e infusiones,Aragon,2145.77
2003-01-01,Caldos,Aragon,301.61
2003-01-01,Salsas,Aragon,2126.02
2003-01-01,Agua,Aragon,68923.57
2003-01-01,Refrescos,Aragon,49456.28
2003-01-01,Otros productos en peso,Aragon,7525.87
2003-01-01,Otros productos en volumen,Aragon,3460.88
2004-01-01,Huevos,Aragon,14539.15
2004-01-01,Miel,Aragon,791.45
2004-01-01,Carne,Aragon,86157.97
2004-01-01,Pesca,Aragon,44903.73
2004-01-01,Leche líquida,Aragon,114444.24
2004-01-01,Otras leches,Aragon,686.6
2004-01-01,Preparados lacteos,Aragon,514.83
2004-01-01,Derivados lacteos,Aragon,35122.5
2004-01-01,Pan,Aragon,66266.83
2004-01-01,Boll/Past/Gallet/Cere,Aragon,15728.1
2004-01-01,Choco/Cacao/Suc,Aragon,4365.67
2004-01-01,Arroz,Aragon,4505.33
2004-01-01,Pasta,Aragon,4447.36
2004-01-01,Azucar,Aragon,6073.3
2004-01-01,Edulcorante,Aragon,30.57
2004-01-01,Legumbre,Aragon,4884.0
2004-01-01,Aceite,Aragon,21541.51
2004-01-01,Margarina,Aragon,734.43
2004-01-01,Aceitunas,Aragon,5190.35
2004-01-01,Vinagre,Aragon,2047.8
2004-01-01,Zumos,Aragon,12362.37
2004-01-01,Patatas,Aragon,44184.17
2004-01-01,Hortalizas frescas,Aragon,95709.22
2004-01-01,Frutas frescas,Aragon,129771.48
2004-01-01,Frutos secos,Aragon,2914.53
2004-01-01,Platos preparados,Aragon,12487.45
2004-01-01,Cafés e infusiones,Aragon,2079.89
2004-01-01,Caldos,Aragon,337.88
2004-01-01,Salsas,Aragon,2045.35
2004-01-01,Agua,Aragon,65579.12
2004-01-01,Refrescos,Aragon,50320.24
2004-01-01,Otros productos en peso,Aragon,6861.82
2004-01-01,Otros productos en volumen,Aragon,1520.0
2005-01-01,Huevos,Aragon,14053.77
2005-01-01,Miel,Aragon,445.95
2005-01-01,Carne,Aragon,79894.78
2005-01-01,Pesca,Aragon,45562.29
2005-01-01,Leche líquida,Aragon,109078.87
2005-01-01,Otras leches,Aragon,823.08
2005-01-01,Preparados lacteos,Aragon,632.98
2005-01-01,Derivados lacteos,Aragon,35044.02
2005-01-01,Pan,Aragon,60421.78
2005-01-01,Boll/Past/Gallet/Cere,Aragon,16136.14
2005-01-01,Choco/Cacao/Suc,Aragon,3912.16
2005-01-01,Arroz,Aragon,4671.55
2005-01-01,Pasta,Aragon,4152.61
2005-01-01,Azucar,Aragon,5538.88
2005-01-01,Edulcorante,Aragon,27.6
2005-01-01,Legumbre,Aragon,4741.02
2005-01-01,Aceite,Aragon,18802.36
2005-01-01,Margarina,Aragon,779.82
2005-01-01,Aceitunas,Aragon,4511.25
2005-01-01,Vinagre,Aragon,1818.97
2005-01-01,Zumos,Aragon,10957.82
2005-01-01,Patatas,Aragon,37210.03
2005-01-01,Hortalizas frescas,Aragon,98429.06
2005-01-01,Frutas frescas,Aragon,126468.31
2005-01-01,Frutos secos,Aragon,3138.18
2005-01-01,Platos preparados,Aragon,13601.79
2005-01-01,Cafés e infusiones,Aragon,1865.47
2005-01-01,Caldos,Aragon,289.7
2005-01-01,Salsas,Aragon,2237.59
2005-01-01,Agua,Aragon,66466.34
2005-01-01,Refrescos,Aragon,47375.9
2005-01-01,Harinas,Aragon,1721.17
2005-01-01,Encurtidos,Aragon,1291.66
2005-01-01,Especias,Aragon,86.17
2005-01-01,Sal,Aragon,1905.3
2005-01-01,Otros productos en peso,Aragon,809.67
2005-01-01,Otros productos en volumen,Aragon,2792.15
2006-01-01,Huevos,Aragon,14029.49
2006-01-01,Miel,Aragon,431.46
2006-01-01,Carne,Aragon,78410.65
2006-01-01,Pesca,Aragon,43474.39
2006-01-01,Leche líquida,Aragon,109450.98
2006-01-01,Otras leches,Aragon,652.96
2006-01-01,Preparados lacteos,Aragon,1854.53
2006-01-01,Derivados lacteos,Aragon,38223.07
2006-01-01,Pan,Aragon,53999.61
2006-01-01,Boll/Past/Gallet/Cere,Aragon,16317.39
2006-01-01,Choco/Cacao/Suc,Aragon,4249.28
2006-01-01,Arroz,Aragon,4720.58
2006-01-01,Pasta,Aragon,4123.03
2006-01-01,Azucar,Aragon,5377.33
2006-01-01,Edulcorante,Aragon,63.54
2006-01-01,Legumbre,Aragon,4332.64
2006-01-01,Aceite,Aragon,19074.65
2006-01-01,Margarina,Aragon,701.42
2006-01-01,Aceitunas,Aragon,4878.09
2006-01-01,Vinagre,Aragon,2060.82
2006-01-01,Zumos,Aragon,11547.65
2006-01-01,Patatas,Aragon,37416.97
2006-01-01,Hortalizas frescas,Aragon,87443.63
2006-01-01,Frutas frescas,Aragon,131591.0
2006-01-01,Frutos secos,Aragon,4988.3
2006-01-01,Platos preparados,Aragon,13899.1
2006-01-01,Cafés e infusiones,Aragon,1905.53
2006-01-01,Caldos,Aragon,297.36
2006-01-01,Salsas,Aragon,2379.24
2006-01-01,Agua,Aragon,74773.46
2006-01-01,Refrescos,Aragon,51038.13
2006-01-01,Harinas,Aragon,1772.05
2006-01-01,Encurtidos,Aragon,1210.41
2006-01-01,Especias,Aragon,66.46
2006-01-01,Sal,Aragon,1839.92
