AÑO,CATEGORIAS,COMUNIDAD AUTONOMA,CANTIDAD
2004,OTRAS AVES,ESPAÑA,16333.109999999999
2004,CARNE CONGELADA,ESPAÑA,29447.13
2004,CARNE TRANSFORMADA,ESPAÑA,474194.08
2004,TOCINO Y MANTECA,ESPAÑA,8094.83
2004,PESCADOS FRESCOS,ESPAÑA,576879.8099999999
2004,PESCADOS CONGELADOS,ESPAÑA,126565.70999999998
2004,MARISCO/MOLUSCO/CRUS,ESPAÑA,329733.09
2004,CONS.PESCADO/MOLUSCO,ESPAÑA,165966.12
2004,SALMON AHUMADO,ESPAÑA,3120.6000000000004
2004,TRUCHA AHUMADA,ESPAÑA,196.10000000000002
2004,OTROS AHUMADOS,ESPAÑA,1180.3
2004,LECHE ENTERA,ESPAÑA,1481737.5
2004,LECHE DESNATADA,ESPAÑA,884079.43
2004,LECHE SEMIDESNATAD,ESPAÑA,1311932.72
2004,TOTAL OTRAS LECHES,ESPAÑA,28996.78
2004,PREPARADOS LACTEOS,ESPAÑA,70239.41
2004,BATIDOS DE LECHE,ESPAÑA,88497.14
2004,BATIDOS DE YOGURT,ESPAÑA,31802.05
2004,LECHES FERMENTADAS,ESPAÑA,589852.1799999999
2004,MANTEQUILLA,ESPAÑA,6540.58
2004,QUESO,ESPAÑA,265757.54000000004
2004,HELADOS Y TARTAS,ESPAÑA,102635.87
2004,NATA,ESPAÑA,24263.23
2004,NATILLAS,ESPAÑA,30190.98
2004,FLANES PREPARADOS,ESPAÑA,39211.26
2004,CUAJADAS,ESPAÑA,14093.43
2004,CREMA DE CHOCOLATE,ESPAÑA,15273.390000000001
2004,CREMA CATALANA,ESPAÑA,882.31
2004,POSTRES CON NATA,ESPAÑA,16096.929999999998
2004,OT.DERIVADOS LACTEOS,ESPAÑA,48964.73
2004,PAN,ESPAÑA,1970146.0000000005
2004,BOLL./PAST.ENVASADA,ESPAÑA,150776.99
2004,GALLETAS ENVASADAS,ESPAÑA,178139.15000000002
2004,CEREALES DESAY.ENV.,ESPAÑA,51060.24
2004,BOLL./PAST.GRANEL,ESPAÑA,82804.32
2004,GALLETAS GRANEL,ESPAÑA,3892.6400000000003
2004,PRODUCTOS NAVIDEÑOS,ESPAÑA,41208.79
2004,CHOCOLATES/CACAOS/SUC,ESPAÑA,130900.35999999999
2004,TURRON DE CHOCOLATE,ESPAÑA,7605.25
2004,CACAO SOLUBLE,ESPAÑA,57424.090000000004
2004,ARROZ,ESPAÑA,200165.88000000003
2004,TOTAL PASTAS,ESPAÑA,157781.5
2004,AZUCAR,ESPAÑA,196101.28000000003
2004,EDULCORANTES,ESPAÑA,3987.44
2004,LEGUMBRES SECAS,ESPAÑA,97512.76000000001
2004,LEGUMBRES COCIDAS,ESPAÑA,56135.78
2004,TOTAL ACEITES DE OLIVA,ESPAÑA,442925.0300000001
2004,ACEITE DE GIRASOL,ESPAÑA,161979.52000000002
2004,ACEITE DE MAIZ,ESPAÑA,2575.3700000000003
2004,ACEITE DE SOJA,ESPAÑA,130.56
2004,ACEITE DE SEMILLA,ESPAÑA,12599.42
2004,ACEITE DE ORUJO,ESPAÑA,14114.39
2004,MARGARINA,ESPAÑA,31791.899999999998
2004,ACEITUNAS,ESPAÑA,117347.02
2004,VINAGRE,ESPAÑA,44291.50000000001
2004,TOTAL ZUMO Y NECTAR,ESPAÑA,487373.92
2004,PATATAS FRESCAS,ESPAÑA,1034513.3099999998
2004,PATATAS CONGELADAS,ESPAÑA,33180.24
2004,PATATAS PROCESADAS,ESPAÑA,52471.999999999985
2004,TOMATES,ESPAÑA,592835.75
2004,CEBOLLAS,ESPAÑA,287271.88
2004,AJOS,ESPAÑA,39702.46
2004,COLES,ESPAÑA,64139.15
2004,PEPINOS,ESPAÑA,84085.79000000001
2004,JUDIAS VERDES,ESPAÑA,100663.09999999999
2004,PIMIENTOS,ESPAÑA,180586.35000000003
2004,CHAMPIÑONES+O.SETAS,ESPAÑA,37456.58
2004,LECHUGA/ESC./ENDIVIA,ESPAÑA,239343.24
2004,ESPARRAGOS,ESPAÑA,23955.149999999998
2004,VERDURAS DE HOJA,ESPAÑA,69656.23000000001
2004,BERENJENAS,ESPAÑA,55375.990000000005
2004,ZANAHORIAS,ESPAÑA,133170.0
2004,CALABACINES,ESPAÑA,111591.59
2004,OTR.HORTALIZAS/VERD.,ESPAÑA,353153.37
2004,NARANJAS,ESPAÑA,858882.4700000001
2004,MANDARINAS,ESPAÑA,229110.90999999997
2004,LIMONES,ESPAÑA,92734.16
2004,PLATANOS,ESPAÑA,408535.11
2004,MANZANAS,ESPAÑA,487320.27
2004,MELOCOTONES,ESPAÑA,207562.03000000003
2004,ALBARICOQUES,ESPAÑA,28847.149999999998
2004,FRESAS/FRESON,ESPAÑA,102732.08
2004,MELON,ESPAÑA,371883.18000000005
2004,SANDIA,ESPAÑA,293345.14
2004,CIRUELAS,ESPAÑA,61549.24
2004,CEREZAS,ESPAÑA,43764.17999999999
2004,UVAS,ESPAÑA,96048.04000000001
2004,KIWI,ESPAÑA,117186.93
2004,AGUACATE,ESPAÑA,13361.210000000001
2004,PIÑA,ESPAÑA,29410.159999999996
2004,OTRAS FRUTAS FRESCAS,ESPAÑA,167155.31
2004,FRUTOS SECOS,ESPAÑA,111136.38
2004,GUISANTES,ESPAÑA,8485.71
2004,JUDIAS VERDES,ESPAÑA,11162.78
2004,PIMIENTOS,ESPAÑA,13707.679999999998
2004,ESPARRAGOS,ESPAÑA,31182.370000000003
2004,ALCACHOFAS,ESPAÑA,8882.51
2004,CHAMPIÑOSNES+SETAS,ESPAÑA,19517.690000000002
2004,MAIZ DULCE,ESPAÑA,19120.159999999996
2004,MENESTRA,ESPAÑA,4338.280000000001
2004,TOMATES,ESPAÑA,205768.24
2004,TOMATE FRITO,ESPAÑA,129038.37000000002
2004,OTRA VERD/HORT.CON,ESPAÑA,21999.209999999995
2004,"MERMELADAS,CONFIT.",ESPAÑA,24845.359999999997
2004,FRUTA CONS/ALMIBAR,ESPAÑA,48060.71
2004,FRUTA ESCARCHADA,ESPAÑA,601.96
2004,RESTO FRUTA CONSER,ESPAÑA,8883.08
2004,VERD./HORT.CONGELAD,ESPAÑA,139956.11
2004,GUISANTES,ESPAÑA,22855.080000000005
2004,MENESTRA,ESPAÑA,21113.4
2004,FRUTAS CONGELADAS,ESPAÑA,89.79
2004,P.P.CONSERVA CARNE,ESPAÑA,39124.38
2004,P.P.CONSERV PESCADO,ESPAÑA,222.09
2004,P.P.CONGELADO CARNE,ESPAÑA,21995.590000000004
2004,P.P.CONGEL.PESCADO,ESPAÑA,39816.65
2004,P.P.CONGEL.VEGETAL,ESPAÑA,17464.75
2004,OTROS P.P.CONGELADO,ESPAÑA,27792.909999999996
2004,P.P.SOPAS Y CREMAS,ESPAÑA,133776.98
2004,P.P.PIZZA,ESPAÑA,69925.35
2004,PLAT.PREP.OTROS,ESPAÑA,43008.02
2004,CAFE G. O M.TORREFAC,ESPAÑA,1232.74
2004,CAFE G. O M.NATURAL,ESPAÑA,22067.210000000003
2004,CAFE G. O M.MEZCLA,ESPAÑA,23899.47
2004,CAFE G. O M.DESCA,ESPAÑA,10697.71
2004,CAFE SOLUBLE,ESPAÑA,8829.6
2004,SUCEDANEOS DE CAFE,ESPAÑA,2273.83
2004,TE,ESPAÑA,915.5899999999999
2004,MANZANILLA,ESPAÑA,802.4700000000001
2004,POLEO,ESPAÑA,365.07000000000005
2004,OTRAS INFUSIONES,ESPAÑA,1080.86
2004,CALDOS,ESPAÑA,8373.5
2004,SALSAS,ESPAÑA,74167.48999999999
2004,AGUA DE BEBIDA ENVAS.,ESPAÑA,2044031.51
2004,GASEOSAS Y BEBID.REFR,ESPAÑA,1754490.6100000006
2004,OTROS PROD.EN PESO,ESPAÑA,253275.90999999997
2004,OTROS PROD.EN VOLUMEN,ESPAÑA,63479.83
2005,T.HUEVOS KGS,ESPAÑA,405986.04000000004
2005,OTRAS AVES,ESPAÑA,85473.34
2005,MIEL,ESPAÑA,17830.49
2005,SALCHICHAS FRESCAS,ESPAÑA,46056.05
2005,CARNE VACUNO,ESPAÑA,332743.07999999996
2005,CARNE POLLO,ESPAÑA,570054.0700000001
2005,CARNE CONEJO,ESPAÑA,65479.23
2005,CARNE OVINO/CAPRINO,ESPAÑA,116399.55000000002
2005,CARNE CERDO,ESPAÑA,469715.88999999996
2005,CARNE DESPOJOS,ESPAÑA,49148.07000000001
2005,OTRAS CARNES FRESCA,ESPAÑA,127956.25000000001
2005,AVESTRUZ,ESPAÑA,134.13
2005,PAVO,ESPAÑA,32959.45999999999
2005,OTRAS AVES,ESPAÑA,18116.53
2005,CARNE CONGELADA,ESPAÑA,29883.370000000003
2005,SALCHICHAS CONGELAD,ESPAÑA,318.03999999999996
2005,CARNE TRANSFORMADA,ESPAÑA,471914.62
2005,TOCINO Y MANTECA,ESPAÑA,9330.859999999999
2005,PESCADOS FRESCOS,ESPAÑA,575221.25
2005,PESCADOS CONGELADOS,ESPAÑA,129520.04
2005,MARISCO/MOLUSCO/CRUS,ESPAÑA,343722.28
2005,CONS.PESCADO/MOLUSCO,ESPAÑA,170214.43
2005,SALMON AHUMADO,ESPAÑA,3641.11
2005,TRUCHA AHUMADA,ESPAÑA,174.05999999999997
2005,OTROS AHUMADOS,ESPAÑA,1140.6599999999999
2005,PESCADO SALADO,ESPAÑA,22898.79
2005,LECHE ENTERA,ESPAÑA,1407313.72
2005,LECHE DESNATADA,ESPAÑA,915239.9199999999
2005,LECHE SEMIDESNATAD,ESPAÑA,1316014.6400000001
2005,TOTAL OTRAS LECHES,ESPAÑA,29038.249999999996
2005,PREPARADOS LACTEOS,ESPAÑA,75559.76999999999
2005,BATIDOS DE LECHE,ESPAÑA,94084.90000000001
2005,BATIDOS DE YOGURT,ESPAÑA,37429.92
2005,LECHES FERMENTADAS,ESPAÑA,605002.93
2005,MANTEQUILLA,ESPAÑA,7177.98
2005,QUESO,ESPAÑA,272138.82999999996
2005,HELADOS Y TARTAS,ESPAÑA,107253.91999999998
2005,NATA,ESPAÑA,27076.01
2005,NATILLAS,ESPAÑA,32257.530000000002
2005,FLANES PREPARADOS,ESPAÑA,36913.95
2005,CUAJADAS,ESPAÑA,11851.689999999999
2005,CREMA DE CHOCOLATE,ESPAÑA,14599.640000000003
2005,CREMA CATALANA,ESPAÑA,1372.87
2005,POSTRES CON NATA,ESPAÑA,19388.339999999997
2005,OT.DERIVADOS LACTEOS,ESPAÑA,53753.59000000001
2005,PAN,ESPAÑA,1970355.2
2005,BOLL./PAST.ENVASADA,ESPAÑA,156229.24000000002
2005,GALLETAS ENVASADAS,ESPAÑA,185925.68
2005,CEREALES DESAY.ENV.,ESPAÑA,53821.82
2005,BOLL./PAST.GRANEL,ESPAÑA,81678.64
2005,GALLETAS GRANEL,ESPAÑA,4328.38
2005,PRODUCTOS NAVIDEÑOS,ESPAÑA,38957.25
2005,CHOCOLATES/CACAOS/SUC,ESPAÑA,129776.92
2005,TURRON DE CHOCOLATE,ESPAÑA,7456.68
2005,CACAO SOLUBLE,ESPAÑA,55615.18999999999
2005,ARROZ,ESPAÑA,200578.75000000003
2005,TOTAL PASTAS,ESPAÑA,155037.49
2005,AZUCAR,ESPAÑA,191544.9
2005,EDULCORANTES,ESPAÑA,4159.7
2005,LEGUMBRES SECAS,ESPAÑA,92738.40000000001
2005,LEGUMBRES COCIDAS,ESPAÑA,56873.369999999995
2005,TOTAL ACEITES DE OLIVA,ESPAÑA,430098.13999999996
2005,ACEITE DE GIRASOL,ESPAÑA,165633.13
2005,ACEITE DE MAIZ,ESPAÑA,2741.3099999999995
2005,ACEITE DE SOJA,ESPAÑA,716.65
2005,ACEITE DE SEMILLA,ESPAÑA,14313.04
2005,ACEITE DE ORUJO,ESPAÑA,12293.0
2005,MARGARINA,ESPAÑA,31288.550000000003
2005,ACEITUNAS,ESPAÑA,114502.72
2005,VINAGRE,ESPAÑA,44743.92
2005,TOTAL ZUMO Y NECTAR,ESPAÑA,484413.91000000003
2005,PATATAS FRESCAS,ESPAÑA,1051945.35
2005,PATATAS CONGELADAS,ESPAÑA,32491.079999999998
2005,PATATAS PROCESADAS,ESPAÑA,51048.75
2005,TOMATES,ESPAÑA,583486.0700000001
2005,CEBOLLAS,ESPAÑA,305956.02
2005,AJOS,ESPAÑA,39746.369999999995
2005,COLES,ESPAÑA,73906.66
2005,PEPINOS,ESPAÑA,84396.26999999999
2005,JUDIAS VERDES,ESPAÑA,98481.59999999999
2005,PIMIENTOS,ESPAÑA,200807.09
2005,CHAMPIÑONES+O.SETAS,ESPAÑA,40711.3
2005,LECHUGA/ESC./ENDIVIA,ESPAÑA,239590.62000000002
2005,ESPARRAGOS,ESPAÑA,23560.54
2005,VERDURAS DE HOJA,ESPAÑA,71736.26999999999
2005,BERENJENAS,ESPAÑA,59746.32
2005,ZANAHORIAS,ESPAÑA,134285.98
2005,CALABACINES,ESPAÑA,107624.52
2005,OTR.HORTALIZAS/VERD.,ESPAÑA,349162.54
2005,NARANJAS,ESPAÑA,790224.62
2005,MANDARINAS,ESPAÑA,263854.44
2005,LIMONES,ESPAÑA,91533.75
2005,PLATANOS,ESPAÑA,367673.16
2005,MANZANAS,ESPAÑA,508697.66000000003
2005,MELOCOTONES,ESPAÑA,226684.27000000002
2005,ALBARICOQUES,ESPAÑA,42333.170000000006
2005,FRESAS/FRESON,ESPAÑA,96610.0
2005,MELON,ESPAÑA,366279.99000000005
2005,SANDIA,ESPAÑA,280810.5800000001
2005,CIRUELAS,ESPAÑA,74812.99
2005,CEREZAS,ESPAÑA,54981.590000000004
2005,UVAS,ESPAÑA,102417.24
2005,KIWI,ESPAÑA,128430.39000000001
2005,AGUACATE,ESPAÑA,16204.89
2005,PIÑA,ESPAÑA,43492.01
2005,OTRAS FRUTAS FRESCAS,ESPAÑA,227715.81
2005,FRUTOS SECOS,ESPAÑA,107875.34
2005,GUISANTES,ESPAÑA,8801.06
2005,JUDIAS VERDES,ESPAÑA,13526.63
2005,PIMIENTOS,ESPAÑA,13727.09
2005,ESPARRAGOS,ESPAÑA,29558.839999999997
2005,ALCACHOFAS,ESPAÑA,9454.36
2005,CHAMPIÑOSNES+SETAS,ESPAÑA,19962.63
2005,MAIZ DULCE,ESPAÑA,19490.180000000004
2005,MENESTRA,ESPAÑA,5134.57
2005,TOMATES,ESPAÑA,202145.56999999998
2005,TOMATE FRITO,ESPAÑA,124839.55
2005,OTRA VERD/HORT.CON,ESPAÑA,24009.63
2005,"MERMELADAS,CONFIT.",ESPAÑA,24533.000000000004
2005,FRUTA CONS/ALMIBAR,ESPAÑA,52393.56
2005,FRUTA ESCARCHADA,ESPAÑA,606.09
2005,RESTO FRUTA CONSER,ESPAÑA,9708.02
2005,VERD./HORT.CONGELAD,ESPAÑA,149089.94
2005,GUISANTES,ESPAÑA,23517.18
2005,MENESTRA,ESPAÑA,21982.52
2005,FRUTAS CONGELADAS,ESPAÑA,55.209999999999994
2005,P.P.CONSERVA CARNE,ESPAÑA,36750.899999999994
2005,P.P.CONSERV PESCADO,ESPAÑA,231.74999999999997
2005,P.P.CONSERVA PASTA,ESPAÑA,4357.12
2005,P.P.CONGELADO CARNE,ESPAÑA,23363.879999999997
2005,P.P.CONGEL.PESCADO,ESPAÑA,40526.58
2005,P.P.CONGEL.VEGETAL,ESPAÑA,18212.609999999997
2005,P.P.CONGELADO PASTA,ESPAÑA,15801.010000000002
2005,OTROS P.P.CONGELADO,ESPAÑA,9633.630000000001
2005,P.P.SOPAS Y CREMAS,ESPAÑA,143307.41999999998
2005,P.P.PIZZA,ESPAÑA,70107.97
2005,P.P.PASTA RESTO,ESPAÑA,6423.98
2005,TORTILLAS REFRIGERAD,ESPAÑA,4582.26
2005,PLAT.PREP.OTROS,ESPAÑA,38252.23
2005,CAFE G. O M.TORREFAC,ESPAÑA,1228.74
2005,CAFE G. O M.NATURAL,ESPAÑA,21923.300000000003
2005,CAFE G. O M.MEZCLA,ESPAÑA,23226.309999999998
2005,CAFE G. O M.DESCA,ESPAÑA,11424.64
2005,CAFE SOLUBLE,ESPAÑA,8655.810000000001
2005,SUCEDANEOS DE CAFE,ESPAÑA,2206.9399999999996
2005,TE,ESPAÑA,904.1800000000001
2005,MANZANILLA,ESPAÑA,695.1999999999999
2005,POLEO,ESPAÑA,368.8399999999999
2005,OTRAS INFUSIONES,ESPAÑA,1205.5499999999997
2005,CALDOS,ESPAÑA,8489.36
2005,SALSAS,ESPAÑA,76097.73999999999
2005,AGUA DE BEBIDA ENVAS.,ESPAÑA,2120003.4
2005,GASEOSAS Y BEBID.REFR,ESPAÑA,1745005.48
2005,BASES PIZZAS Y MASAS HO,ESPAÑA,11033.07
2005,HARINAS Y SEMOLAS,ESPAÑA,66126.82
2005,ENCURTIDOS,ESPAÑA,23360.460000000003
2005,ESPECIAS Y CONDIMENTO,ESPAÑA,7151.736999999999
2005,SAL,ESPAÑA,58470.29
2005,OTROS PROD.EN PESO,ESPAÑA,40234.740000000005
2005,OTROS PROD.EN VOLUMEN,ESPAÑA,76009.26999999999
2006,T.HUEVOS KGS,ESPAÑA,396399.81000000006
2006,OTRAS AVES,ESPAÑA,88651.50000000001
2006,MIEL,ESPAÑA,22256.600000000006
2006,SALCHICHAS FRESCAS,ESPAÑA,40890.44
2006,CARNE VACUNO,ESPAÑA,314434.35
2006,CARNE POLLO,ESPAÑA,564323.51
2006,CARNE CONEJO,ESPAÑA,66905.38
2006,CARNE OVINO/CAPRINO,ESPAÑA,118150.96
2006,CARNE CERDO,ESPAÑA,507309.36999999994
2006,CARNE DESPOJOS,ESPAÑA,38172.79
2006,OTRAS CARNES FRESCA,ESPAÑA,97533.79
2006,AVESTRUZ,ESPAÑA,135.63
2006,PAVO,ESPAÑA,37154.36
2006,OTRAS AVES,ESPAÑA,16353.34
2006,CARNE CONGELADA,ESPAÑA,40588.5
2006,SALCHICHAS CONGELAD,ESPAÑA,2239.28
2006,CARNE TRANSFORMADA,ESPAÑA,467675.11
2006,TOCINO Y MANTECA,ESPAÑA,9367.16
2006,PESCADOS FRESCOS,ESPAÑA,571452.02
2006,PESCADOS CONGELADOS,ESPAÑA,130537.26999999999
2006,MARISCO/MOLUSCO/CRUS,ESPAÑA,359771.67000000004
2006,CONS.PESCADO/MOLUSCO,ESPAÑA,175179.06000000003
2006,SALMON AHUMADO,ESPAÑA,3988.85
2006,TRUCHA AHUMADA,ESPAÑA,279.98
2006,OTROS AHUMADOS,ESPAÑA,1257.85
2006,PESCADO SALADO,ESPAÑA,21791.649999999998
2006,LECHE ENTERA,ESPAÑA,1274096.23
2006,LECHE DESNATADA,ESPAÑA,901735.64
2006,LECHE SEMIDESNATAD,ESPAÑA,1370329.8
2006,TOTAL OTRAS LECHES,ESPAÑA,26710.08
2006,PREPARADOS LACTEOS,ESPAÑA,69150.84
2006,BATIDOS DE LECHE,ESPAÑA,97182.52
2006,BATIDOS DE YOGURT,ESPAÑA,37524.21000000001
2006,LECHES FERMENTADAS,ESPAÑA,633969.39
2006,MANTEQUILLA,ESPAÑA,7864.05
2006,QUESO,ESPAÑA,270648.5800000001
2006,HELADOS Y TARTAS,ESPAÑA,113814.61
2006,NATA,ESPAÑA,27995.430000000004
2006,NATILLAS,ESPAÑA,34787.81
2006,FLANES PREPARADOS,ESPAÑA,40331.03
2006,CUAJADAS,ESPAÑA,11040.449999999999
2006,CREMA DE CHOCOLATE,ESPAÑA,13547.669999999998
2006,CREMA CATALANA,ESPAÑA,1806.8799999999999
2006,POSTRES CON NATA,ESPAÑA,18834.420000000002
2006,OT.DERIVADOS LACTEOS,ESPAÑA,58607.840000000004
2006,PAN,ESPAÑA,1901164.17
2006,BOLL./PAST.ENVASADA,ESPAÑA,168079.55000000002
2006,GALLETAS ENVASADAS,ESPAÑA,190090.62000000002
2006,CEREALES DESAY.ENV.,ESPAÑA,56094.21000000001
2006,BOLL./PAST.GRANEL,ESPAÑA,76756.84
2006,GALLETAS GRANEL,ESPAÑA,3720.3499999999995
2006,PRODUCTOS NAVIDEÑOS,ESPAÑA,34056.59
2006,CHOCOLATES/CACAOS/SUC,ESPAÑA,131137.51
2006,TURRON DE CHOCOLATE,ESPAÑA,7313.84
2006,CACAO SOLUBLE,ESPAÑA,53131.59
2006,ARROZ,ESPAÑA,198060.64
2006,TOTAL PASTAS,ESPAÑA,154984.5
2006,AZUCAR,ESPAÑA,186406.63
2006,EDULCORANTES,ESPAÑA,3245.89
2006,LEGUMBRES SECAS,ESPAÑA,88094.96
2006,LEGUMBRES COCIDAS,ESPAÑA,55511.98
2006,TOTAL ACEITES DE OLIVA,ESPAÑA,402602.14999999997
2006,ACEITE DE GIRASOL,ESPAÑA,168344.50999999998
2006,ACEITE DE MAIZ,ESPAÑA,3267.3300000000004
2006,ACEITE DE SOJA,ESPAÑA,1070.83
2006,ACEITE DE SEMILLA,ESPAÑA,16901.22
2006,ACEITE DE ORUJO,ESPAÑA,12755.19
2006,MARGARINA,ESPAÑA,30192.73
2006,ACEITUNAS,ESPAÑA,111477.58
2006,VINAGRE,ESPAÑA,45055.64
2006,TOTAL ZUMO Y NECTAR,ESPAÑA,483725.1
2006,PATATAS FRESCAS,ESPAÑA,1017526.4099999999
2006,PATATAS CONGELADAS,ESPAÑA,32357.79
2006,PATATAS PROCESADAS,ESPAÑA,52950.270000000004
2006,TOMATES,ESPAÑA,589792.4500000001
2006,CEBOLLAS,ESPAÑA,306882.31999999995
2006,AJOS,ESPAÑA,39998.03999999999
2006,COLES,ESPAÑA,71740.00000000001
2006,PEPINOS,ESPAÑA,84980.94000000002
2006,JUDIAS VERDES,ESPAÑA,106350.64000000001
2006,PIMIENTOS,ESPAÑA,191834.33000000002
2006,CHAMPIÑONES+O.SETAS,ESPAÑA,44220.240000000005
2006,LECHUGA/ESC./ENDIVIA,ESPAÑA,241939.64
2006,ESPARRAGOS,ESPAÑA,26230.21
2006,VERDURAS DE HOJA,ESPAÑA,71441.8
2006,BERENJENAS,ESPAÑA,61815.17
2006,ZANAHORIAS,ESPAÑA,134479.71
2006,CALABACINES,ESPAÑA,118705.91
2006,OTR.HORTALIZAS/VERD.,ESPAÑA,346474.51999999996
2006,NARANJAS,ESPAÑA,841708.4199999999
2006,MANDARINAS,ESPAÑA,285235.63
2006,LIMONES,ESPAÑA,84168.53999999998
2006,PLATANOS,ESPAÑA,394080.43000000005
2006,MANZANAS,ESPAÑA,493857.05999999994
2006,MELOCOTONES,ESPAÑA,225184.75999999998
2006,ALBARICOQUES,ESPAÑA,41576.909999999996
2006,FRESAS/FRESON,ESPAÑA,90727.73999999999
2006,MELON,ESPAÑA,357346.14999999997
2006,SANDIA,ESPAÑA,278100.32
2006,CIRUELAS,ESPAÑA,67137.27
2006,CEREZAS,ESPAÑA,59113.12999999998
2006,UVAS,ESPAÑA,101825.28000000001
2006,KIWI,ESPAÑA,133895.7
2006,AGUACATE,ESPAÑA,15210.73
2006,PIÑA,ESPAÑA,57340.880000000005
2006,OTRAS FRUTAS FRESCAS,ESPAÑA,230616.82000000004
2006,FRUTOS SECOS,ESPAÑA,117792.22000000002
2006,GUISANTES,ESPAÑA,8946.19
2006,JUDIAS VERDES,ESPAÑA,12923.470000000001
2006,PIMIENTOS,ESPAÑA,13775.6
2006,ESPARRAGOS,ESPAÑA,27556.120000000003
2006,ALCACHOFAS,ESPAÑA,9601.8
2006,CHAMPIÑOSNES+SETAS,ESPAÑA,20222.34
2006,MAIZ DULCE,ESPAÑA,20336.77
2006,MENESTRA,ESPAÑA,5624.5599999999995
2006,TOMATES,ESPAÑA,206705.30000000002
2006,TOMATE FRITO,ESPAÑA,130416.36000000002
2006,OTRA VERD/HORT.CON,ESPAÑA,25442.07
2006,"MERMELADAS,CONFIT.",ESPAÑA,25072.13
2006,FRUTA CONS/ALMIBAR,ESPAÑA,53304.71
2006,FRUTA ESCARCHADA,ESPAÑA,1190.91
2006,RESTO FRUTA CONSER,ESPAÑA,8834.09
2006,VERD./HORT.CONGELAD,ESPAÑA,140233.63
2006,GUISANTES,ESPAÑA,22823.01
2006,MENESTRA,ESPAÑA,19249.65
2006,FRUTAS CONGELADAS,ESPAÑA,111.22
2006,P.P.CONSERVA CARNE,ESPAÑA,18561.11
2006,P.P.CONSERV PESCADO,ESPAÑA,445.40000000000003
2006,P.P.CONSERVA PASTA,ESPAÑA,5592.79
2006,P.P.CONGELADO CARNE,ESPAÑA,23624.55
2006,P.P.CONGEL.PESCADO,ESPAÑA,40327.93
2006,P.P.CONGEL.VEGETAL,ESPAÑA,17791.67
2006,P.P.CONGELADO PASTA,ESPAÑA,14741.539999999999
2006,OTROS P.P.CONGELADO,ESPAÑA,9111.47
2006,P.P.SOPAS Y CREMAS,ESPAÑA,142553.08000000002
2006,P.P.PIZZA,ESPAÑA,73117.49999999999
2006,P.P.PASTA RESTO,ESPAÑA,7636.41
2006,TORTILLAS REFRIGERAD,ESPAÑA,6507.7300000000005
2006,PLAT.PREP.OTROS,ESPAÑA,55538.48999999999
2006,CAFE G. O M.TORREFAC,ESPAÑA,1306.7699999999998
2006,CAFE G. O M.NATURAL,ESPAÑA,20360.949999999997
2006,CAFE G. O M.MEZCLA,ESPAÑA,24162.610000000004
2006,CAFE G. O M.DESCA,ESPAÑA,11523.740000000002
2006,CAFE SOLUBLE,ESPAÑA,8653.25
2006,SUCEDANEOS DE CAFE,ESPAÑA,2251.64
2006,TE,ESPAÑA,1083.67
2006,MANZANILLA,ESPAÑA,610.77
2006,POLEO,ESPAÑA,357.9599999999999
2006,OTRAS INFUSIONES,ESPAÑA,1321.3300000000002
2006,CALDOS,ESPAÑA,8090.679999999999
2006,SALSAS,ESPAÑA,79918.10999999999
2006,AGUA DE BEBIDA ENVAS.,ESPAÑA,2225635.41
2006,GASEOSAS Y BEBID.REFR,ESPAÑA,1851912.69
2006,BASES PIZZAS Y MASAS HO,ESPAÑA,11672.529999999999
2006,HARINAS Y SEMOLAS,ESPAÑA,68764.62999999999
2006,ENCURTIDOS,ESPAÑA,25073.350000000002
2006,ESPECIAS Y CONDIMENTO,ESPAÑA,5278.673
2006,SAL,ESPAÑA,56560.340000000004
2006,OTROS PROD.EN PESO,ESPAÑA,41070.66
2006,OTROS PROD.EN VOLUMEN,ESPAÑA,85113.31
2007,T.HUEVOS KGS,ESPAÑA,396046.95
2007,OTRAS AVES,ESPAÑA,92898.59
2007,MIEL,ESPAÑA,19630.97
2007,SALCHICHAS FRESCAS,ESPAÑA,40928.409999999996
2007,CARNE VACUNO,ESPAÑA,323114.39
2007,CARNE POLLO,ESPAÑA,569981.5199999999
2007,CARNE CONEJO,ESPAÑA,68136.74
2007,CARNE OVINO/CAPRINO,ESPAÑA,119900.51999999999
2007,CARNE CERDO,ESPAÑA,506774.38999999996
2007,CARNE DESPOJOS,ESPAÑA,37966.27
2007,OTRAS CARNES FRESCA,ESPAÑA,98982.05000000002
2007,AVESTRUZ,ESPAÑA,222.76
2007,PAVO,ESPAÑA,37992.48
2007,OTRAS AVES,ESPAÑA,16523.56
2007,CARNE CONGELADA,ESPAÑA,38154.7
2007,C.CONG.POLLO,ESPAÑA,13387.42
2007,C.CONG.CERDO,ESPAÑA,9135.84
2007,C.CONG.VACA,ESPAÑA,3572.56
2007,SALCHICHAS CONGELAD,ESPAÑA,1348.6
2007,CARNE TRANSFORMADA,ESPAÑA,489215.25999999995
2007,TOCINO Y MANTECA,ESPAÑA,9946.8
2007,PESCADOS FRESCOS,ESPAÑA,566491.5
2007,PESCADOS CONGELADOS,ESPAÑA,136812.21
2007,MARISCO/MOLUSCO/CRUS,ESPAÑA,374504.91000000003
2007,CONS.PESCADO/MOLUSCO,ESPAÑA,176064.28000000003
2007,SALMON AHUMADO,ESPAÑA,4016.21
